symbol_id	address	old_name	name	disposition	confidence	reason	source
recoil:function:0x4a5980	0x4a5980	zSys::ExitProcessWithCleanup	zSys::ExitProcessWithCleanup	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:34
recoil:function:0x4a59a0	0x4a59a0	zVid::SetCachedClientRectUpdateMask	zVid::SetCachedClientRectUpdateMask	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:54
recoil:function:0x4a59b0	0x4a59b0	zVid::QueryCachedClientRectUpdateMaskIf3dfx	zVid::QueryCachedClientRectUpdateMaskIf3dfx	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:71
recoil:function:0x4a59e0	0x4a59e0	zSys::FindFileOnDriveType	zSys::FindFileOnDriveType	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:83
recoil:function:0x4a5ad0	0x4a5ad0	zLoc::LoadMessagesDll	zLoc::LoadMessagesDll	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:155
recoil:function:0x4a5b00	0x4a5b00	zLoc::UnloadMessagesDll	zLoc::UnloadMessagesDll	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:174
recoil:function:0x4a5b20	0x4a5b20	zLoc::GetMessageId	zLoc::GetMessageId	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:188
recoil:function:0x4a5b40	0x4a5b40	zLoc::ResolveMessageKeyOrFallback	zLoc::ResolveMessageKeyOrFallback	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:206
recoil:function:0x4a5b60	0x4a5b60	zLoc::FormatMessage	zLoc::FormatMessage	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:222
recoil:function:0x4a5bf0	0x4a5bf0	zLoc::GetMessageString	zLoc::GetMessageString	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zSys/zsys.cpp:263
recoil:function:0x4a5c20	0x4a5c20	zReader::FileExists	zReader::FileExists	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:78
recoil:function:0x4a5c40	0x4a5c40	zReader::FileExistsWrapper	zReaderFileExistsWrapper	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:94
recoil:function:0x4a5c50	0x4a5c50	zUtil::ZRDR_GetFileSize	zUtil::zRdrGetFileSize	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:109
recoil:function:0x4a5ca0	0x4a5ca0	zUtil_ZRDR::CreateSearchPathList	zRdrCreateSearchPathList	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:132
recoil:function:0x4a5cc0	0x4a5cc0	zUtil_ZRDR::FreeSearchPathList	zRdrFreeSearchPathList	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:148
recoil:function:0x4a5ce0	0x4a5ce0	zUtil::ZRDR_AddSearchPaths	zUtil::zRdrAddSearchPaths	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:163
recoil:function:0x4a5da0	0x4a5da0	zUtil_ZRDR::StrCmpPredicate	zRdrStrCmpPredicate	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:211
recoil:function:0x4a5df0	0x4a5df0	zUtil_ZRDR::FreeScratchSearchPathList	zRdrFreeScratchSearchPathList	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:230
recoil:function:0x4a5e10	0x4a5e10	zUtil_ZRDR::FreePathList	zRdrFreePathList	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:244
recoil:function:0x4a5e50	0x4a5e50	zUtil::ZRDR_ResolvePathInSearchPathList	zRdrResolvePathInSearchPathList	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:267
recoil:function:0x4a5f20	0x4a5f20	zUtil::ZRDR_SearchPathContainsFilePredicate	zRdrSearchPathContainsFilePredicate	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:322
recoil:function:0x4a5f50	0x4a5f50	zUtil_ZRDR::OpenFileResolved	zRdrOpenFileResolved	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:336
recoil:function:0x4a5f90	0x4a5f90	zUtil_ZRDR::InitWildcardPath	zRdrInitWildcardPath	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:374
recoil:function:0x4a6070	0x4a6070	zUtil_ZRDR::NextWildcardPath	zRdrNextWildcardPath	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:414
recoil:function:0x4a6100	0x4a6100	zUtil_ZRDR::ShutdownWildcardPath	zRdrShutdownWildcardPath	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:449
recoil:function:0x4a6110	0x4a6110	zReader::ReadString	zReaderReadString	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:460
recoil:function:0x4a6190	0x4a6190	zIndexArchive::Reset	zIndexArchive::zIndexArchive	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:489
recoil:function:0x4a61b0	0x4a61b0	zIndexArchive::Destroy	zIndexArchive::~zIndexArchive	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zUtil/zutl_zar.cpp:507
recoil:function:0x4a61d0	0x4a61d0	zIndexArchive::Init	zIndexArchive::Init	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:520
recoil:function:0x4a6270	0x4a6270	zIndexArchive::OpenCreateWrite	zIndexArchive::OpenCreateWrite	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:568
recoil:function:0x4a62b0	0x4a62b0	zIndexArchive::CloseAndFreeRecords	zIndexArchive::CloseAndFreeRecords	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:591
recoil:function:0x4a62f0	0x4a62f0	zIndexArchive::EnsureCapacity	zIndexArchive::EnsureCapacity	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:614
recoil:function:0x4a6330	0x4a6330	zIndexArchive::FreeRecordsAndReset	zIndexArchive::FreeRecordsAndReset	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:639
recoil:function:0x4a6360	0x4a6360	zIndexArchive::FlushIndexToTail	zIndexArchive::FlushIndexToTail	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:659
recoil:function:0x4a63f0	0x4a63f0	zIndexArchive::LoadIndexFromTail	zIndexArchive::LoadIndexFromTail	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:683
recoil:function:0x4a64d0	0x4a64d0	zIndexArchive::AddFileRecord	zIndexArchive::AddFileRecord	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:721
recoil:function:0x4a65d0	0x4a65d0	zIndexArchive::FindRecordByNameCI	zIndexArchive::FindRecordByNameCI	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:765
recoil:function:0x4a6630	0x4a6630	zIndexArchive::OpenFileByName	zIndexArchive::OpenFileByName	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:784
recoil:function:0x4a6670	0x4a6670	zIndexArchive::ReadFileByName	zIndexArchive::ReadFileByName	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zUtil/zutl_zar.cpp:807
recoil:function:0x4a66e0	0x4a66e0	zVideo::GetDisplayModeBpp	zVideo::GetDisplayModeBpp	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2001
recoil:function:0x4a66f0	0x4a66f0	zVideo::Init_ApplyModeIndex	zVideo::InitApplyModeIndex	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zVideo/zvid_main.c:2012
recoil:function:0x4a6710	0x4a6710	zVideo::GetSwSurfacePixels	zVideo::GetSwSurfacePixels	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2027
recoil:function:0x4a6720	0x4a6720	zVideo::GetSwSurfaceWidth	zVideo::GetSwSurfaceWidth	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2040
recoil:function:0x4a6730	0x4a6730	zVideo::GetSwSurfaceHeight	zVideo::GetSwSurfaceHeight	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2052
recoil:function:0x4a6740	0x4a6740	zVideo::GetSwSurfacePitch	zVideo::GetSwSurfacePitch	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2064
recoil:function:0x4a6750	0x4a6750	zVideo_dd3d::CallClearZBufferRect	zVideo_dd3d::CallClearZBufferRect	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2081
recoil:function:0x4a6760	0x4a6760	zVideo::CallClearSwSurfaceAndZBuffer	zVideo::CallClearSwSurfaceAndZBuffer	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2099
recoil:function:0x4a6770	0x4a6770	zVideo::RunPostprocessOnSwBuffer	zVideo::RunPostprocessOnSwBuffer	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2112
recoil:function:0x4a67d0	0x4a67d0	zVideo::Dispatch_UnlockSwSurfaceState	zVideo::DispatchUnlockSwSurfaceState	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zVideo/zvid_main.c:2141
recoil:function:0x4a67e0	0x4a67e0	zVideo::GetSwSurfaceLockedFlag	zVideo::GetSwSurfaceLockedFlag	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2153
recoil:function:0x4a67f0	0x4a67f0	zVideo::GetPrimarySurfacePixels	zVideo::GetPrimarySurfacePixels	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2162
recoil:function:0x4a6800	0x4a6800	zVideo::GetPrimarySurfaceWidth	zVideo::GetPrimarySurfaceWidth	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2174
recoil:function:0x4a6810	0x4a6810	zVideo::GetPrimarySurfaceHeight	zVideo::GetPrimarySurfaceHeight	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2187
recoil:function:0x4a6820	0x4a6820	zVideo::GetPrimarySurfacePitch	zVideo::GetPrimarySurfacePitch	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2200
recoil:function:0x4a6830	0x4a6830	zVideo::CallClearPrimarySurfaceAndZBuffer	zVideo::CallClearPrimarySurfaceAndZBuffer	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2212
recoil:function:0x4a6840	0x4a6840	zVideo::RunPostprocessOnPrimaryBuffer	zVideo::RunPostprocessOnPrimaryBuffer	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2223
recoil:function:0x4a68d0	0x4a68d0	zVideo::Dispatch_UnlockPrimarySurfaceState	zVideo::DispatchUnlockPrimarySurfaceState	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zVideo/zvid_main.c:2261
recoil:function:0x4a68e0	0x4a68e0	zVideo::Dispatch_LockDisplayModeSurfaceState	zVideo::DispatchLockDisplayModeSurfaceState	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zVideo/zvid_main.c:2272
recoil:function:0x4a68f0	0x4a68f0	zVideo::Dispatch_UnlockDisplayModeSurfaceState	zVideo::DispatchUnlockDisplayModeSurfaceState	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zVideo/zvid_main.c:2283
recoil:function:0x4a6900	0x4a6900	zVideo::PresentOrAdjustSurfacesIfEnabled	zVideo::AdjustSurfacesIfEnabled	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zVideo/zvid_main.c:2295
recoil:function:0x4a6930	0x4a6930	zVideo_dd::PrepareWindowForMode	zVideo_dd::PrepareWindowForMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zVideo/zvid_main.c:2546
recoil:function:0x4a69c0	0x4a69c0	zVideo_buff::ClipCoordToRange	zVideo_buff::ClipCoordToRange	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a69e0	0x4a69e0	zVideo_buff::BltSourceToPrimaryClipped	zVideo_buff::BltSourceToPrimaryClipped	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6b40	0x4a6b40	zVideo::SetRendererTypeAndActivePath	zVideo::SetRendererTypeAndActivePath	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6b60	0x4a6b60	zVideo_dd3d::SetPendingWireframeState	zVideo_dd3d::SetPendingWireframeState	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6b70	0x4a6b70	zVideo_dd3d::SetPendingDitherEnable	zVideo_dd3d::SetPendingDitherEnable	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6b80	0x4a6b80	zVideo::SetClearColorPacked16	zVideo::SetClearColorPacked16	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6b90	0x4a6b90	zVideo::PixelPack_GetRgbBits	zVideo::PixelPackGetRgbBits	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a6bb0	0x4a6bb0	zVideo::PixelPack_GetRgbMasks	zVideo::PixelPackGetRgbMasks	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a6bd0	0x4a6bd0	zVideo::PixelPack_GetPackingParams	zVideo::PixelPackGetPackingParams	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a6bf0	0x4a6bf0	zVideo_PixelPack::SetupFromMasks	zVideo_PixelPack::SetupFromMasks	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6ca0	0x4a6ca0	zVid::PackColor00RRGGBB	zVid::PackColor00RRGGBB	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6cf0	0x4a6cf0	zVid::PackColorRGB	zVid::PackColorRGB	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6d40	0x4a6d40	zVid::PackColorRgbFloats	zVid::PackColorRgbFloats	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6db0	0x4a6db0	zVideo_TexturePixelPack::SetupFromMasks	zVideo_TexturePixelPack::SetupFromMasks	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6e80	0x4a6e80	zVideoBuffer::CaptureSurfaceToImage	zVideoBuffer::CaptureSurfaceToImage	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a6fe0	0x4a6fe0	zVideo_buff::CopySurfaceRectToImage	zVideo_buff::CopySurfaceRectToImage	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a71c0	0x4a71c0	zVideo::SetHalfResAdjustMode	zVideo::SetHalfResAdjustMode	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7200	0x4a7200	zVideo::GetPrimarySurfaceRectScratch	zVideo::GetPrimarySurfaceRectScratch	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7220	0x4a7220	zVideo::SetFogColorFromRgb01	zVideo::SetFogColorFromRgb01	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7250	0x4a7250	zVideo::SetPendingFogTargetColorFromRgb01	zVideo::SetPendingFogTargetColorFromRgb01	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7300	0x4a7300	zVideo::SetFogTargetColorFromRgb01	zVideo::SetFogTargetColorFromRgb01	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7330	0x4a7330	zVideo::CommitFogColorIfChanged	zVideo::CommitFogColorIfChanged	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a73a0	0x4a73a0	zVideo::CommitFogTargetColorIfChanged	zVideo::CommitFogTargetColorIfChanged	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7410	0x4a7410	zVid::GetSelectedHwApiDescriptionOrDefault	zVid::GetSelectedHwApiDescriptionOrDefault	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7430	0x4a7430	zVid::GetHwApiDescription	zVid::GetHwApiDescription	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7450	0x4a7450	zVid::GetHwApiDriverName	zVid::GetHwApiDriverName	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7470	0x4a7470	zVid::GetAcceptedHardwareRendererCountThunk	zVid::GetAcceptedHardwareRendererCount	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zVideo/zvid_init.c:629
recoil:function:0x4a7480	0x4a7480	zVid::GetAcceptedDirectDrawDeviceCount	zVid::GetAcceptedDirectDrawDeviceCount	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7490	0x4a7490	zVideo::SelectHwApiDeviceOrFallback	zVideo::SelectHwApiDeviceOrFallback	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a74d0	0x4a74d0	zVideoD3D::SceneEnter	zVideoD3D::SceneEnter	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a74f0	0x4a74f0	zVideoD3D::SceneLeave	zVideoD3D::SceneLeave	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7520	0x4a7520	zVideo::AtExitReleaseAllInterfacesAndSurfaces	zVideo::AtExitReleaseAllInterfacesAndSurfaces	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7530	0x4a7530	zVideo::ModuleInit	zVideo::ModuleInit	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a75f0	0x4a75f0	zVideo::InitVideoSystem	zVideo::InitVideoSystem	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7700	0x4a7700	zVideo::UpdateCachedClientRectScreenCoords	zVideo::UpdateCachedClientRectScreenCoords	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7740	0x4a7740	zVideo::ShutdownVideoSystem	zVideo::ShutdownVideoSystem	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7770	0x4a7770	zVideo::RestoreIconicFullscreenWindowIfNeeded	zVideo::RestoreIconicFullscreenWindowIfNeeded	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a77a0	0x4a77a0	zVideo::BindRendererDispatch	zVideo::BindRendererDispatch	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7990	0x4a7990	zVideo::Init_SetSurfaceGeometryFromModeIndex	zVideo::InitSetSurfaceGeometryFromModeIndex	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a7af0	0x4a7af0	zVideo::SetVideoMode	zVideo::SetVideoMode	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7b20	0x4a7b20	zVideo::ExchangeClearScreenBufferEnabled	zVideo::ExchangeClearScreenBufferEnabled	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7b30	0x4a7b30	zVideo::GetClearScreenBufferEnabled	zVideo::GetClearScreenBufferEnabled	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7b40	0x4a7b40	zVideo_dd::StartupEnumerateAndDefaultSelect	zVideo_dd::StartupEnumerateAndDefaultSelect	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7b60	0x4a7b60	zVideo_dd::PresentDisplayModeSurface	zVideo_dd::PresentDisplayModeSurface	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7d20	0x4a7d20	zVideo_dd::OpenVideoMode	zVideo_dd::OpenVideoMode	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7d40	0x4a7d40	zVideo_dd::ShutdownVideoSystem	zVideo_dd::ShutdownVideoSystem	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7d70	0x4a7d70	zVideo_dd::FlipToGDIIfAttached	zVideo_dd::FlipToGDIIfAttached	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7d90	0x4a7d90	zVideo_dd::BltSwToPrimaryRectDirect	zVideo_dd::BltSwToPrimaryRectDirect	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7dd0	0x4a7dd0	zVideo_dd::BltPrimaryToSwRectDirect	zVideo_dd::BltPrimaryToSwRectDirect	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7e10	0x4a7e10	zVideo_dd::BltSwToPrimaryRect	zVideo_dd::BltSwToPrimaryRect	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a7fc0	0x4a7fc0	zVideo_dd::LockSurfaceState	zVideo_dd::LockSurfaceState	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8030	0x4a8030	zVideo_dd::UnlockSurfaceState	zVideo_dd::UnlockSurfaceState	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8060	0x4a8060	zVideo_dd::LockDirectDrawSurface	zVideo_dd::LockDirectDrawSurface	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a80c0	0x4a80c0	zVideo_dd::UnlockDirectDrawSurface	zVideo_dd::UnlockDirectDrawSurface	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8100	0x4a8100	zVideo_dd::LockSurface_WaitRestore	zVideo_dd::LockSurfaceWaitRestore	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a8160	0x4a8160	zVideo_dd::UnlockSurface_WaitRestore	zVideo_dd::UnlockSurfaceWaitRestore	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a81a0	0x4a81a0	zVideo_dd::ZBuffer_DepthFillRect	zVideo_dd::ZBufferDepthFillRect	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a8220	0x4a8220	zVideo_dd::ClearScreenAndZBufferRect	zVideo_dd::ClearScreenAndZBufferRect	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a82f0	0x4a82f0	zVideo_dd::ClearSwBackbufferAndZBufferRects	zVideo_dd::ClearSwBackbufferAndZBufferRects	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a83d0	0x4a83d0	zVideo_dd::Image_LazyCreateBackingSurface	zVideo_dd::ImageLazyCreateBackingSurface	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a84c0	0x4a84c0	zVideo_dd::Image_LazyCreateVideoMemorySurface	zVideo_dd::ImageLazyCreateVideoMemorySurface	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a8500	0x4a8500	zVideo_dd::Image_PopulateSurfaceFromHeapPixels	zVideo_dd::ImagePopulateSurfaceFromHeapPixels	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a8650	0x4a8650	zVideo_dd::Image_EnsureSurfaceForCurrentDevice	zVideo_dd::ImageEnsureSurfaceForCurrentDevice	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a8680	0x4a8680	zVideo_dd::Image_UploadPixelsToSurface	zVideo_dd::ImageUploadPixelsToSurface	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
