source	old_name	name	disposition	confidence	reason
src/GameZRecoil/zUtil/zutl_zbd.cpp:129	ZAR_RequestStopGlobal	zZarRequestStopGlobal	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:146	OpenTempWriteStream	OpenTempWriteStream	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:160	FlushTempWriteStreamToSectionRecord	FlushTempWriteStreamToSectionRecord	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:176	OpenTempReadStream	OpenTempReadStream	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:193	CloseTempReadStream	CloseTempReadStream	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:210	ZBD_Init	ZBDInit	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:231	ZBD_DestroyGlobalManager	ZBDDestroyGlobalManager	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:248	zZbdManager::Destroy	zZbdManager::Destroy	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:265	zZbdSectionHandler::CompareSortOrderLessThan	zZbdSectionHandler::CompareSortOrderLessThan	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:277	zZbdManager::RegisterSectionHandler	zZbdManager::RegisterSectionHandler	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:306	zZbdManager::LoadEntries	zZbdManager::LoadEntries	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:332	zZbdManager::LoadZarFile	zZbdManager::LoadZarFile	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:388	zZbdManager::RequestStop	zZbdManager::RequestStop	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:397	zZbdManager::WriteSectionRecord	zZbdManager::WriteSectionRecord	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:418	zZbdSectionHandler::InvokePreLoad	zZbdSectionHandler::InvokePreLoad	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:439	zZbdSectionHandler::InvokeDataReady	zZbdSectionHandler::InvokeDataReady	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:462	zZbdManager::FlushTempStreamToSectionRecord	zZbdManager::FlushTempStreamToSectionRecord	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:487	zZbdManager::CreateTempReadStreamFromBuffer	zZbdManager::CreateTempReadStreamFromBuffer	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zUtil/zutl_zbd.cpp:503	zZbdManager::RemoveTempFiles	zZbdManager::RemoveTempFiles	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_buff.c:21	ClipCoordToRange	ClipCoordToRange	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_buff.c:42	BltSourceToPrimaryClipped	BltSourceToPrimaryClipped	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:40	ReleaseComInterface	ReleaseComInterface	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:64	PageUnlockBeforeRelease	PageUnlockBeforeRelease	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:95	StartupEnumerateAndDefaultSelect	StartupEnumerateAndDefaultSelect	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:114	PresentDisplayModeSurface	PresentDisplayModeSurface	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:223	OpenVideoMode	OpenVideoMode	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:249	ShutdownVideoSystem	ShutdownVideoSystem	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:268	FlipToGDIIfAttached	FlipToGDIIfAttached	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:288	BltSwToPrimaryRectDirect	BltSwToPrimaryRectDirect	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:319	BltPrimaryToSwRectDirect	BltPrimaryToSwRectDirect	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:353	BltSwToPrimaryRect	BltSwToPrimaryRect	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:458	LockSurfaceState	LockSurfaceState	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:492	UnlockSurfaceState	UnlockSurfaceState	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:522	LockDirectDrawSurface	LockDirectDrawSurface	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:559	UnlockDirectDrawSurface	UnlockDirectDrawSurface	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:587	LockSurface_WaitRestore	LockSurfaceWaitRestore	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:619	UnlockSurface_WaitRestore	UnlockSurfaceWaitRestore	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:649	ZBuffer_DepthFillRect	ZBufferDepthFillRect	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:688	ClearScreenAndZBufferRect	ClearScreenAndZBufferRect	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:753	ClearSwBackbufferAndZBufferRects	ClearSwBackbufferAndZBufferRects	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:821	Image_LazyCreateBackingSurface	ImageLazyCreateBackingSurface	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:868	Image_LazyCreateVideoMemorySurface	ImageLazyCreateVideoMemorySurface	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:898	Image_PopulateSurfaceFromHeapPixels	ImagePopulateSurfaceFromHeapPixels	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:971	Image_EnsureSurfaceForCurrentDevice	ImageEnsureSurfaceForCurrentDevice	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:998	Image_UploadPixelsToSurface	ImageUploadPixelsToSurface	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1040	Image_ReleaseSurface	ImageReleaseSurface	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1072	SetDisplayMode	SetDisplayMode	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1108	SetVideoMode	SetVideoMode	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1155	CreateDirectDraw2ForSelectedDevice	CreateDirectDraw2ForSelectedDevice	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1187	CommitHwApiDeviceSelection	CommitHwApiDeviceSelection	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1211	CreateSurface3FromDesc	CreateSurface3FromDesc	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1242	CreateFullscreenSurfacesForRenderer	CreateFullscreenSurfacesForRenderer	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1269	CreateHalfResBackbufferSurfaces	CreateHalfResBackbufferSurfaces	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1360	CreateFullscreenSoftwareSurfaces	CreateFullscreenSoftwareSurfaces	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1472	CreateFullscreenHardwareSurfaces	CreateFullscreenHardwareSurfaces	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1548	InitFullscreenSoftwarePixelPack	InitFullscreenSoftwarePixelPack	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1620	VerifyFullscreenSurfaceLocks	VerifyFullscreenSurfaceLocks	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1653	RestoreDisplaySurfaces	RestoreDisplaySurfaces	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1692	VerifySurfaceStateLocking	VerifySurfaceStateLocking	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1722	ReleaseAllInterfacesAndSurfaces	ReleaseAllInterfacesAndSurfaces	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1800	TeardownVideoSubsystem	TeardownVideoSubsystem	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1835	RunDirectDrawDeviceEnumeration	RunDirectDrawDeviceEnumeration	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1863	EnumDirectDrawDeviceCallback	EnumDirectDrawDeviceCallback	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:1959	EnumerateDirect3DDevicesForRecord	EnumerateDirect3DDevicesForRecord	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:2006	EnumDirect3DDeviceCallback	EnumDirect3DDeviceCallback	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:2087	PaletteSetEntries	PaletteSetEntries	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:2116	GetAcceptedDirectDrawDeviceCountCached	GetAcceptedDirectDrawDeviceCountCached	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:2127	GetAcceptedHardwareRendererCount_Cached	GetAcceptedHardwareRendererCountCached	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:2144	GetHwApiDeviceFeatureFlags	GetHwApiDeviceFeatureFlags	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:2159	GetSelectedD3DDeviceNameOrDefault	GetSelectedD3DDeviceNameOrDefault	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:2173	QueryDeviceVideoMemoryBytes	QueryDeviceVideoMemoryBytes	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_dd.c:2219	QueryTextureMemoryBytes	QueryTextureMemoryBytes	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:333	BeginSceneAndFlushPendingRenderStates	BeginSceneAndFlushPendingRenderStates	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:367	EndScene	EndScene	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:388	PresentDisplayModeSurface	PresentDisplayModeSurface	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:447	CreateDeviceState	CreateDeviceState	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:600	CreateTextureRecord	CreateTextureRecord	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:817	UploadImageToSurface	UploadImageToSurface	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:866	ConvertImagePixelsForTexture	ConvertImagePixelsForTexture	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:944	TextureRecord_LockUploadSurface	TextureRecordLockUploadSurface	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:971	TextureRecord_UnlockUploadSurface	TextureRecordUnlockUploadSurface	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:989	TextureRecord_ReleaseUploadSurfaceRef	TextureRecordReleaseUploadSurfaceRef	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1008	TextureRecord_FinalizeUpload	TextureRecordFinalizeUpload	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1045	TextureRecord_Destroy	TextureRecordDestroy	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1076	TextureRecord_Create	TextureRecordCreate	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1090	SetFogEnable	SetFogEnable	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1114	SetFogStart	SetFogStart	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1134	SetFogEnd	SetFogEnd	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1154	ApplyFogStateFromGlobals	ApplyFogStateFromGlobals	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1184	UpdateFogColor	UpdateFogColor	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1198	SubmitPolyFlatColor16	SubmitPolyFlatColor16	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1314	SubmitPolyGouraudColor16	SubmitPolyGouraudColor16	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1439	SubmitPolyColorAttr	SubmitPolyColorAttr	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1519	SubmitPolyRenderClass	SubmitPolyRenderClass	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1679	SubmitPolygon	SubmitPolygon	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:1849	SubmitPolygonLit	SubmitPolygonLit	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:2018	DrawPointColor16	DrawPointColor16	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:2063	SetQuadBatchDepthAndRhw	SetQuadBatchDepthAndRhw	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:2084	QueueSolidQuad	QueueSolidQuad	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:2134	FlushSortedPolys	FlushSortedPolys	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:2255	FlushQuadBatch	FlushQuadBatch	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:2306	FlushOverwritePolys	FlushOverwritePolys	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:2502	FloorPowerOfTwo	FloorPowerOfTwo	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_ddd3d.c:2525	ReportError	ReportError	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_fx_pass3.h:21	zVideoFxPass3Element	zVideoFxPass3Element	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_fx_pass3.h:29	zVideoFxPass3Element	zVideoFxPass3Element	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_fx_pass3.h:53	zVideoFxPass3RootElement	zVideoFxPass3RootElement	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
